geometry,lat,lon,g_x,g_y,v,area_grid,area_grid_km,grid_pop,grid_avg_inc,grid_house_price,nr_dutch_w,p_dutch_w,nr_nw,p_nw,pop_density_km
"POLYGON ((125188.38860847357 484270.7975624863, 125688.38860847357 484270.7975624863, 125688.38860847357 484770.7975624863, 125188.38860847357 484770.7975624863, 125188.38860847357 484270.7975624863))",484270.7975624863,125188.38860847357,19,30,923,250000.0,0.25,1313.0,35.7,457.99999999999994,1111.0,0.0020044382701571435,201.0,0.0006522564503619861,5252.0
"POLYGON ((125688.38860847357 484270.7975624863, 126188.38860847357 484270.7975624863, 126188.38860847357 484770.7975624863, 125688.38860847357 484770.7975624863, 125688.38860847357 484270.7975624863))",484270.7975624863,125688.38860847357,19,31,924,250000.0,0.25,601.0,35.7,458.00000000000006,509.0,0.0009183250040593934,92.0,0.00029854524096170507,2404.0
"POLYGON ((126188.38860847357 484270.7975624863, 126688.38860847357 484270.7975624863, 126688.38860847357 484770.7975624863, 126188.38860847357 484770.7975624863, 126188.38860847357 484270.7975624863))",484270.7975624863,126188.38860847357,19,32,925,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((126688.38860847357 484270.7975624863, 127188.38860847357 484270.7975624863, 127188.38860847357 484770.7975624863, 126688.38860847357 484770.7975624863, 126688.38860847357 484270.7975624863))",484270.7975624863,126688.38860847357,19,33,926,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((127188.38860847357 484270.7975624863, 127688.38860847357 484270.7975624863, 127688.38860847357 484770.7975624863, 127188.38860847357 484770.7975624863, 127188.38860847357 484270.7975624863))",484270.7975624863,127188.38860847357,19,34,927,250000.0,0.25,26.0,28.4,235.0,19.0,3.427932235192235e-05,7.0,2.2715398768825386e-05,104.0
"POLYGON ((127688.38860847357 484270.7975624863, 128188.38860847357 484270.7975624863, 128188.38860847357 484770.7975624863, 127688.38860847357 484770.7975624863, 127688.38860847357 484270.7975624863))",484270.7975624863,127688.38860847357,19,35,928,250000.0,0.25,224.0,28.4,235.0,163.0,0.0002940805022822812,61.0,0.00019794847498547837,896.0
"POLYGON ((128188.38860847357 484270.7975624863, 128688.38860847357 484270.7975624863, 128688.38860847357 484770.7975624863, 128188.38860847357 484770.7975624863, 128188.38860847357 484270.7975624863))",484270.7975624863,128188.38860847357,19,36,929,250000.0,0.25,529.0,29.915667413385936,344.46486874453996,343.0,0.0006188319771952297,186.0,0.0006035805958573602,2116.0
"POLYGON ((128688.38860847357 484270.7975624863, 129188.38860847357 484270.7975624863, 129188.38860847357 484770.7975624863, 128688.38860847357 484770.7975624863, 128688.38860847357 484270.7975624863))",484270.7975624863,128688.38860847357,19,37,930,250000.0,0.25,2217.0,31.100000000000005,430.0,1375.0,0.0024807404333628013,843.0,0.0027355830231599715,8868.0
"POLYGON ((129188.38860847357 484270.7975624863, 129688.38860847357 484270.7975624863, 129688.38860847357 484770.7975624863, 129188.38860847357 484770.7975624863, 129188.38860847357 484270.7975624863))",484270.7975624863,129188.38860847357,19,38,931,250000.0,0.25,1891.0,31.1,430.0,1172.0,0.0021144929366554207,718.0,0.0023299509022880896,7564.0
"POLYGON ((129688.38860847357 484270.7975624863, 130188.38860847357 484270.7975624863, 130188.38860847357 484770.7975624863, 129688.38860847357 484770.7975624863, 129688.38860847357 484270.7975624863))",484270.7975624863,129688.38860847357,19,39,932,250000.0,0.25,0.0,,,0.0,0.0,0.0,0.0,0.0
"POLYGON ((130188.38860847357 484270.7975624863, 130688.38860847357 484270.7975624863, 130688.38860847357 484770.7975624863, 130188.38860847357 484770.7975624863, 130188.38860847357 484270.7975624863))",484270.7975624863,130188.38860847357,19,40,933,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((130688.38860847357 484270.7975624863, 131188.3886084736 484270.7975624863, 131188.3886084736 484770.7975624863, 130688.38860847357 484770.7975624863, 130688.38860847357 484270.7975624863))",484270.7975624863,130688.38860847357,19,41,934,250000.00000000728,0.25000000000000727,0.0,,,,,,,0.0
"POLYGON ((131188.3886084736 484270.7975624863, 131688.3886084736 484270.7975624863, 131688.3886084736 484770.7975624863, 131188.3886084736 484770.7975624863, 131188.3886084736 484270.7975624863))",484270.7975624863,131188.3886084736,19,42,935,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((131688.3886084736 484270.7975624863, 132188.3886084736 484270.7975624863, 132188.3886084736 484770.7975624863, 131688.3886084736 484770.7975624863, 131688.3886084736 484270.7975624863))",484270.7975624863,131688.3886084736,19,43,936,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132188.3886084736 484270.7975624863, 132688.3886084736 484270.7975624863, 132688.3886084736 484770.7975624863, 132188.3886084736 484770.7975624863, 132188.3886084736 484270.7975624863))",484270.7975624863,132188.3886084736,19,44,937,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132688.3886084736 484270.7975624863, 133188.3886084736 484270.7975624863, 133188.3886084736 484770.7975624863, 132688.3886084736 484770.7975624863, 132688.3886084736 484270.7975624863))",484270.7975624863,132688.3886084736,19,45,938,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((133188.3886084736 484270.7975624863, 133688.3886084736 484270.7975624863, 133688.3886084736 484770.7975624863, 133188.3886084736 484770.7975624863, 133188.3886084736 484270.7975624863))",484270.7975624863,133188.3886084736,19,46,939,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110188.38860847357 483770.7975624863, 110688.38860847357 483770.7975624863, 110688.38860847357 484270.7975624863, 110188.38860847357 484270.7975624863, 110188.38860847357 483770.7975624863))",483770.7975624863,110188.38860847357,20,0,940,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110688.38860847357 483770.7975624863, 111188.38860847357 483770.7975624863, 111188.38860847357 484270.7975624863, 110688.38860847357 484270.7975624863, 110688.38860847357 483770.7975624863))",483770.7975624863,110688.38860847357,20,1,941,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111188.38860847357 483770.7975624863, 111688.38860847357 483770.7975624863, 111688.38860847357 484270.7975624863, 111188.38860847357 484270.7975624863, 111188.38860847357 483770.7975624863))",483770.7975624863,111188.38860847357,20,2,942,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111688.38860847357 483770.7975624863, 112188.38860847357 483770.7975624863, 112188.38860847357 484270.7975624863, 111688.38860847357 484270.7975624863, 111688.38860847357 483770.7975624863))",483770.7975624863,111688.38860847357,20,3,943,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((112188.38860847357 483770.7975624863, 112688.38860847357 483770.7975624863, 112688.38860847357 484270.7975624863, 112188.38860847357 484270.7975624863, 112188.38860847357 483770.7975624863))",483770.7975624863,112188.38860847357,20,4,944,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((112688.38860847357 483770.7975624863, 113188.38860847357 483770.7975624863, 113188.38860847357 484270.7975624863, 112688.38860847357 484270.7975624863, 112688.38860847357 483770.7975624863))",483770.7975624863,112688.38860847357,20,5,945,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((113188.38860847357 483770.7975624863, 113688.38860847357 483770.7975624863, 113688.38860847357 484270.7975624863, 113188.38860847357 484270.7975624863, 113188.38860847357 483770.7975624863))",483770.7975624863,113188.38860847357,20,6,946,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((113688.38860847357 483770.7975624863, 114188.38860847357 483770.7975624863, 114188.38860847357 484270.7975624863, 113688.38860847357 484270.7975624863, 113688.38860847357 483770.7975624863))",483770.7975624863,113688.38860847357,20,7,947,250000.0,0.25,342.0,28.300000000000004,366.0,189.0,0.000340989048658596,153.0,0.0004964937159471835,1368.0
"POLYGON ((114188.38860847357 483770.7975624863, 114688.38860847357 483770.7975624863, 114688.38860847357 484270.7975624863, 114188.38860847357 484270.7975624863, 114188.38860847357 483770.7975624863))",483770.7975624863,114188.38860847357,20,8,948,250000.0,0.25,1110.0,28.985785799382402,364.581132828864,655.0,0.0011817345337110073,456.0,0.0014797459769406252,4440.0
"POLYGON ((114688.38860847357 483770.7975624863, 115188.38860847357 483770.7975624863, 115188.38860847357 484270.7975624863, 114688.38860847357 484270.7975624863, 114688.38860847357 483770.7975624863))",483770.7975624863,114688.38860847357,20,9,949,250000.0,0.25,588.0,31.199999999999996,360.0,417.0,0.0007523409168816641,171.0,0.0005549047413527345,2352.0
"POLYGON ((115188.38860847357 483770.7975624863, 115688.38860847357 483770.7975624863, 115688.38860847357 484270.7975624863, 115188.38860847357 484270.7975624863, 115188.38860847357 483770.7975624863))",483770.7975624863,115188.38860847357,20,10,950,250000.0,0.25,588.0,31.199999999999996,360.0,417.0,0.0007523409168816641,171.0,0.0005549047413527345,2352.0
"POLYGON ((115688.38860847357 483770.7975624863, 116188.38860847357 483770.7975624863, 116188.38860847357 484270.7975624863, 115688.38860847357 484270.7975624863, 115688.38860847357 483770.7975624863))",483770.7975624863,115688.38860847357,20,11,951,250000.0,0.25,588.0,31.199999999999996,360.0,417.0,0.0007523409168816641,171.0,0.0005549047413527345,2352.0
"POLYGON ((116188.38860847357 483770.7975624863, 116688.38860847357 483770.7975624863, 116688.38860847357 484270.7975624863, 116188.38860847357 484270.7975624863, 116188.38860847357 483770.7975624863))",483770.7975624863,116188.38860847357,20,12,952,250000.0,0.25,613.0,30.557077316943218,353.42465437782835,427.0,0.0007703826654879391,185.0,0.0006003355388903852,2452.0
"POLYGON ((116688.38860847357 483770.7975624863, 117188.38860847357 483770.7975624863, 117188.38860847357 484270.7975624863, 116688.38860847357 484270.7975624863, 116688.38860847357 483770.7975624863))",483770.7975624863,116688.38860847357,20,13,953,250000.0,0.25,588.0,31.171135612588053,359.70479603783235,418.0,0.0007541450917422916,172.0,0.0005581497983197095,2352.0
"POLYGON ((117188.38860847357 483770.7975624863, 117688.38860847357 483770.7975624863, 117688.38860847357 484270.7975624863, 117188.38860847357 484270.7975624863, 117188.38860847357 483770.7975624863))",483770.7975624863,117188.38860847357,20,14,954,250000.0,0.25,1374.0,31.64402807900703,280.96300193674875,870.0,0.001569632128745918,504.0,0.0016355087113554278,5496.0
"POLYGON ((117688.38860847357 483770.7975624863, 118188.38860847357 483770.7975624863, 118188.38860847357 484270.7975624863, 117688.38860847357 484270.7975624863, 117688.38860847357 483770.7975624863))",483770.7975624863,117688.38860847357,20,15,955,250000.0,0.25,2735.0,38.188224898879014,382.3199747274456,2235.0,0.004032330813502445,498.0,0.0016160383695535776,10940.0
"POLYGON ((118188.38860847357 483770.7975624863, 118688.38860847357 483770.7975624863, 118688.38860847357 484270.7975624863, 118188.38860847357 484270.7975624863, 118188.38860847357 483770.7975624863))",483770.7975624863,118188.38860847357,20,16,956,250000.0,0.25,2823.0,37.85080328486375,425.20090525377805,2235.0,0.004032330813502445,588.0,0.0019080934965813325,11292.0
"POLYGON ((118688.38860847357 483770.7975624863, 119188.38860847357 483770.7975624863, 119188.38860847357 484270.7975624863, 118688.38860847357 484270.7975624863, 118688.38860847357 483770.7975624863))",483770.7975624863,118688.38860847357,20,17,957,250000.0,0.25,2209.0,39.07054995250369,469.5902124339449,1685.0,0.003040034640157324,525.0,0.001703654907661904,8836.0
"POLYGON ((119188.38860847357 483770.7975624863, 119688.38860847357 483770.7975624863, 119688.38860847357 484270.7975624863, 119188.38860847357 484270.7975624863, 119188.38860847357 483770.7975624863))",483770.7975624863,119188.38860847357,20,18,958,250000.0,0.25,1487.0,44.007800666939836,713.9603558889388,1159.0,0.0020910386634672633,329.0,0.0010676237421347933,5948.0
"POLYGON ((119688.38860847357 483770.7975624863, 120188.38860847357 483770.7975624863, 120188.38860847357 484270.7975624863, 119688.38860847357 484270.7975624863, 119688.38860847357 483770.7975624863))",483770.7975624863,119688.38860847357,20,19,959,250000.0,0.25,970.0,61.67500949937792,861.6199132346911,828.0,0.0014938567845995635,144.0,0.00046728820324440796,3880.0
"POLYGON ((120188.38860847357 483770.7975624863, 120688.38860847357 483770.7975624863, 120688.38860847357 484270.7975624863, 120188.38860847357 484270.7975624863, 120188.38860847357 483770.7975624863))",483770.7975624863,120188.38860847357,20,20,960,250000.0,0.25,826.0,60.12411684325102,845.9071805565949,691.0,0.0012466848286935969,134.0,0.0004348376335746574,3304.0
"POLYGON ((120688.38860847357 483770.7975624863, 121188.38860847357 483770.7975624863, 121188.38860847357 484270.7975624863, 120688.38860847357 484270.7975624863, 120688.38860847357 483770.7975624863))",483770.7975624863,120688.38860847357,20,21,961,250000.0,0.25,1092.0,52.82413660300028,725.9355806485016,885.0,0.0015966947516553305,207.0,0.0006717267921638365,4368.0
"POLYGON ((121188.38860847357 483770.7975624863, 121688.38860847357 483770.7975624863, 121688.38860847357 484270.7975624863, 121188.38860847357 484270.7975624863, 121188.38860847357 483770.7975624863))",483770.7975624863,121188.38860847357,20,22,962,250000.0,0.25,3377.0,41.06451190243934,514.6546903709756,2936.0,0.005297057390802317,440.0,0.0014278250654690243,13508.0
"POLYGON ((121688.38860847357 483770.7975624863, 122188.38860847357 483770.7975624863, 122188.38860847357 484270.7975624863, 121688.38860847357 484270.7975624863, 121688.38860847357 483770.7975624863))",483770.7975624863,121688.38860847357,20,23,963,250000.0,0.25,3002.0,37.92837090557766,460.5674181115532,2558.0,0.0046150792934851245,444.0,0.0014408052933369245,12008.0
"POLYGON ((122188.38860847357 483770.7975624863, 122688.38860847357 483770.7975624863, 122688.38860847357 484270.7975624863, 122188.38860847357 484270.7975624863, 122188.38860847357 483770.7975624863))",483770.7975624863,122188.38860847357,20,24,964,250000.0,0.25,2113.0,34.31442592114442,388.2885184228884,1699.0,0.003065293088206109,414.0,0.001343453584327673,8452.0
"POLYGON ((122688.38860847357 483770.7975624863, 123188.38860847357 483770.7975624863, 123188.38860847357 484270.7975624863, 122688.38860847357 484270.7975624863, 122688.38860847357 483770.7975624863))",483770.7975624863,122688.38860847357,20,25,965,250000.0,0.25,788.0,35.11323389072561,378.0990367252253,617.0,0.0011131758890071625,170.0,0.0005516596843857594,3152.0
"POLYGON ((123188.38860847357 483770.7975624863, 123688.38860847357 483770.7975624863, 123688.38860847357 484270.7975624863, 123188.38860847357 484270.7975624863, 123188.38860847357 483770.7975624863))",483770.7975624863,123188.38860847357,20,26,966,250000.0,0.25,1521.0,31.417342081498816,345.9001737866867,1112.0,0.002006242445017771,409.0,0.0013272282994927975,6084.0
"POLYGON ((123688.38860847357 483770.7975624863, 124188.38860847357 483770.7975624863, 124188.38860847357 484270.7975624863, 123688.38860847357 484270.7975624863, 123688.38860847357 483770.7975624863))",483770.7975624863,123688.38860847357,20,27,967,250000.0,0.25,1370.0,27.782254254141197,327.95599391546534,1001.0,0.0018059790354881195,369.0,0.0011974260208137955,5480.0
"POLYGON ((124188.38860847357 483770.7975624863, 124688.38860847357 483770.7975624863, 124688.38860847357 484270.7975624863, 124188.38860847357 484270.7975624863, 124188.38860847357 483770.7975624863))",483770.7975624863,124188.38860847357,20,28,968,250000.0,0.25,735.0,23.39142555709452,307.42744416303935,542.0,0.0009778627744601006,193.0,0.0006262959946261857,2940.0
"POLYGON ((124688.38860847357 483770.7975624863, 125188.38860847357 483770.7975624863, 125188.38860847357 484270.7975624863, 124688.38860847357 484270.7975624863, 124688.38860847357 483770.7975624863))",483770.7975624863,124688.38860847357,20,29,969,250000.0,0.25,918.0,25.26995954462728,330.9890234869934,725.0,0.0013080267739549317,192.0,0.0006230509376592106,3672.0
"POLYGON ((125188.38860847357 483770.7975624863, 125688.38860847357 483770.7975624863, 125688.38860847357 484270.7975624863, 125188.38860847357 484270.7975624863, 125188.38860847357 483770.7975624863))",483770.7975624863,125188.38860847357,20,30,970,250000.0,0.25,1086.0,35.14258034915962,451.2120671550889,919.0,0.001658036696916665,168.0,0.0005451695704518092,4344.0
"POLYGON ((125688.38860847357 483770.7975624863, 126188.38860847357 483770.7975624863, 126188.38860847357 484270.7975624863, 125688.38860847357 484270.7975624863, 125688.38860847357 483770.7975624863))",483770.7975624863,125688.38860847357,20,31,971,250000.0,0.25,30.0,35.7,458.0,25.0,4.51043715156873e-05,5.0,1.6225284834875275e-05,120.0
"POLYGON ((126188.38860847357 483770.7975624863, 126688.38860847357 483770.7975624863, 126688.38860847357 484270.7975624863, 126188.38860847357 484270.7975624863, 126188.38860847357 483770.7975624863))",483770.7975624863,126188.38860847357,20,32,972,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((126688.38860847357 483770.7975624863, 127188.38860847357 483770.7975624863, 127188.38860847357 484270.7975624863, 126688.38860847357 484270.7975624863, 126688.38860847357 483770.7975624863))",483770.7975624863,126688.38860847357,20,33,973,250000.0,0.25,0.0,,,,,,,0.0
